caseid,weight,sample,int_date,lang,cregion,state,usr,density,form,q1,q2a,q2b,q2c,q2e,q2f,q2gf1,q2hf2,q3,q4,q5a,q5b,q5c,q6,q7,q8,q9f1,q9f1_code1,q9f1_code2,q9f1_code3,q12a,q12b,q13,q16,q17,q18,q20f1,q21af2,q21bf2,q21cf2,q23,q24a,q24b,q24c,q24d,q24e,q24f,q25,q27,q28,q29,q30,q32,q33,q34,q35,q37,q38,q39,q40,q41,knosct14,knosct15,knosct16,knosct17,knosct18,knosct19,knosct_count,sexz,agerec,educ2,scideg,hisp,racecmb,race3m1,race3m2,race3m3,race3m4,racethn,birth_hisp,usborn,marital,parent,citizen,relig,chr,born,attend,income,reg,party,partyln,ideo,hh1,hh3,eminuse,intmob,ql1,ql1a,qc1
213484,3,2,82214,1,4,6,U,5,1,2,3,2,3,4,4,3, ,3,1,1,2,9,2,1,1,1,2, , ,9,2,2,1,1,2,1, , , ,2,1,1,2,1,2,1,2,2,2,9,1,1,2,1,9,4,1,2,2,3,1,2,1,3,2,1,6,1,53,4, ,2,1,1, , , ,1, ,1,1,2, ,1, ,2,5,7,1,3,9,3,2,2,1,1, , ,2
213509,3.2142857142857144,2,82414,1,4,6,U,4,2,1,3,2,3,4,3, ,4,2,1,2,1,2,1,1,2, , , , ,1,1,1,2, ,1, ,1,1, ,1,2,1,2,1,2,1,1,1,2,2,1,1,2,2,1,2,1,2,3,3,1,2,1,3,2,2,5,2,47,6,2,1,1,1, , , ,3,1, ,4,2, ,11,2, ,5,5,1,2, ,3,1, ,1,1, , ,1
213513,11.071428571428571,2,82214,1,4,6,S,5,1,1,1,1,1,1,3,1, ,2,1,1,1,1,1,1,2, , , , ,1,1,1,2, ,2,2, , , ,2,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2,3,2,1,1,3,2,2,2,1,1,4,1,2,19,4, ,2,3,3, , , ,4, ,2,6,2,2,13, ,2,2,1,3,3,1,2,3,3,1,1, , ,2
213567,1.7142857142857142,2,82214,1,4,6,S,5,1,2,2,2,3,2,2,3, ,2,1,2,2,3,9,1,1,1,2, , ,1,1,2,1,2,9,3, , , ,2,1,2,1,9,2,2,2,2,1,9,2,2,2,2,2,1,2,2,1,3,1,2,1,3,2,1,6,1,54,5, ,2,1,1, , , ,1, ,1,1,1, ,2, ,1,1,10,1,1, ,2,4,2,1,2, , ,1
213596,5.785714285714286,2,82214,1,4,6,U,2,2,2,2,2,2,2,4, ,4,3,1,1,2,2,2,2,2, , , , ,1,2,2,1,2,2, ,1,1, ,1,1,2,9,2,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,3,1,2,4,1,2,1,4,1,52,4, ,2,1,1, , , ,1, ,1,4,1, ,12, , ,6,5,3,1, ,3,4,3,1,2, , ,1
213602,11.785714285714286,2,82414,1,4,6,U,4,1,2,2,2,4,2,3,3, ,3,1,1,1,1,1,1,1,1,98, , ,2,1,2,1,2,2,1, , , ,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,1,8,1,2,1,2,2,31,5, ,2,2,2, , , ,2, ,1,6,2, ,12, , ,3,3,2,3,9,3,1, ,1,1, , ,2
213623,6.142857142857143,2,82214,2,4,6,U,2,2,1,3,9,3,3,3, ,9,1,1,2,1,1,2,1,1, , , , ,1,9,1,1,2,1, ,1,2, ,2,1,1,9,9,1,2,2,1,1,9,2,9,9,1,2,3,9,2,2,9,3,8,8,1,2,8,1,2,56,2, ,1,1,1, , , ,3,3, ,5,2,1,2, ,9,2,10,3,2, ,3,4,3,2,2, , ,2
213624,5.571428571428571,2,82214,2,4,32,S,2,1,1,2,2,2,3,2,2, ,3,1,2,1,1,2,1,1,9,99, , ,1,1,2,2, ,1,2, , , ,1,1,2,1,2,2,2,2,1,1,1,2,2,2,1,2,3,2,1,2,3,1,1,8,3,2,1,4,2,64,3, ,1,5,7, , , ,3,3, ,5,2,2,2, ,1,3,1,3,2, ,4,3,3,1,1, , ,2
213626,8.5,2,82214,1,4,53,R,1,1,1,9,2,3,1,2,2, ,3,1,1,1,1,9,1,1,1,2, , ,1,1,1,2, ,9,3, , , ,9,2,9,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,2,3,3,2,2,1,2,2,2,1,20,3, ,2,1,1, , , ,1, ,1,6,2, ,1, ,1,3,5,1,1, ,2,4,4,1,1, , ,2
213633,26.357142857142858,2,82414,1,4,41,U,2,2,2,3,1,4,4,4, ,4,1,1,1,1,1,1,1,2, , , , ,1,1,1,1,1,1, ,2, ,2,2,2,2,2,1,2,1,2,1,2,9,1,1,1,1,1,4,2,2,2,3,8,2,1,3,2,1,5,1,31,4, ,2,1,1, , , ,1, ,1,2,1, ,12, , ,5,10,3,2, ,3,3,2,1,1, , ,2
213673,2.857142857142857,2,82214,1,4,6,S,2,2,2,2,2,2,3,2, ,3,3,1,2,1,2,1,2,2, , , , ,1,1,1,2, ,1, ,1,1, ,1,2,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,3,1,1,1,3,1,1,4,2,74,4, ,2,1,1, , , ,1, ,1,1,2, ,1, ,1,1,6,1,1, ,2,3,3,1,1, , ,1
213756,4.428571428571429,2,82314,1,4,6,U,5,1,1,2,2,2,4,2,2, ,1,1,2,1,2,2,1,1,9,99, , ,1,1,1,1,1,1,2, , , ,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,3,2,2,2,3,1,2,1,3,2,1,6,1,22,4, ,2,3,3, , , ,4, ,2,6,2,1,11,2, ,4,1,3,3,2,3,2,2,1,1, , ,2
213770,3,2,82314,1,4,6,U,5,1,2,9,2,3,3,3,4, ,1,9,2,1,1,1,1,2, , , , ,1,2,2,1,1,1,2, , , ,9,1,1,1,1,2,1,1,2,2,2,2,9,2,2,2,4,2,2,9,3,1,2,8,1,2,1,4,2,55,3, ,1,5,7, , , ,3,1, ,1,2, ,2, ,1,5,6,1,2, ,2,2,2,2,2, , ,1
213779,16.642857142857142,2,82214,1,4,32,S,2,2,2,1,2,2,3,2, ,3,1,1,1,1,1,2,2,2, , , , ,1,1,1,1,9,1, ,1,1, ,1,1,1,2,9,1,1,2,1,1,1,1,2,2,9,1,4,1,1,1,3,1,2,1,3,1,1,5,1,48,4, ,1,1,1, , , ,3,1, ,6,2, ,2, ,2,4,4,3,2, ,3,2,2,1,1, , ,2
213782,2.2142857142857144,2,82514,1,4,6,S,5,2,9,2,2,2,2,2, ,2,2,1,2,1,2,2,1,1, , , , ,1,1,2,1,1,1, ,1,1, ,1,2,1,1,1,1,2,2,1,2,9,1,1,2,1,2,2,2,2,1,2,1,8,3,1,2,1,3,1,71,3, ,2,3,3, , , ,4, ,1,1,2, ,1, ,2,5,3,3,3,9,2,2,2,1,1, , ,1
213800,7.857142857142857,2,82214,1,4,6,S,5,2,1,4,2,3,1,2, ,3,3,1,1,1,1,2,1,1, , , , ,2,1,2,2, ,2, ,1,1, ,2,2,1,1,2,1,2,1,2,1,1,1,1,2,2,2,2,2,1,1,3,3,2,3,1,1,1,2,1,26,3, ,2,2,2, , , ,2, ,1,1,1, ,13, ,1,3,3,1,1, ,5,6,2,1,1, , ,2
213809,4,2,82214,2,4,6,U,5,1,2,2,1,2,2,4,1, ,4,1,2,1,2,1,1,1,1,1, , ,1,1,1,9, ,2,2, , , ,1,1,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,3,2,3,1,2,1,3,1,37,4, ,1,1,1, , , ,3,3, ,1,2,2,1, ,1,4,3,3,3,1,4,5,3,1,1, , ,2
213830,2.642857142857143,2,82214,1,4,6,S,4,2,1,1,1,1,2,1, ,1,2,1,1,1,2,2,2,1, , , , ,1,1,1,1,1,1, ,2, ,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,4,1,1,2,3,1,2,1,8,2,1,5,1,22,3, ,1,4,1,7, , ,3,1, ,6,2, ,13, ,1,4,6,1,3,1,3,5,5,1,1, , ,1
213836,5.285714285714286,2,82214,2,4,6,U,5,1,1,1,2,1,1,3,2, ,1,1,1,1,2,1,1,1,1,13, , ,1,1,1,1,1,1,2, , , ,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,4,2,2,2,1,1,2,1,3,3,1,5,1,30,4, ,1,5,7, , , ,3,3, ,6,2,2,10, , ,6,4,3,2, ,3,5,4,1,1, , ,1
213841,25.5,2,82314,1,4,41,S,2,1,2,1,1,3,3,4,4, ,1,1,2,1,3,9,1,2, , , , ,1,9,2,1,1,1,2, , , ,1,9,9,2,2,2,2,2,1,2,1,1,1,2,9,2,1,2,9,2,3,1,2,1,3,2,1,6,1,37,3, ,2,1,1, , , ,1, ,1,1,1, ,9, , ,5,6,1,3,2,3,4,2,1,1, , ,2
213872,2.7857142857142856,2,82214,1,4,8,S,2,1,2,1,1,2,3,3,2, ,3,1,1,1,1,1,2,1,1,2, , ,1,1,1,1,2,1,3, , , ,1,1,1,1,1,1,2,1,9,2,1,1,1,2,2,1,4,1,2,1,3,1,2,1,3,2,1,6,1,64,8,2,2,1,1, , , ,1, ,1,1,2, ,1, ,1,2,10,1,1, ,2,3,3,1,1, , ,1
213912,12.642857142857142,2,82414,1,4,6,R,1,2,2,4,2,4,4,4, ,4,1,1,2,2,1,1,1,2, , , , ,2,2,2,1,9,1, ,2, ,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,2,1,3,2,1,6,1,26,4, ,2,1,1, , , ,1, ,1,6,2, ,10, , ,6,2,3,1, ,5,1, ,1,2, , ,2
213914,6.714285714285714,2,82214,1,4,6,S,1,2,2,2,2,4,4,4, ,3,3,1,3,1,2,2,1,1, , , , ,2,1,2,2, ,2, ,1,1, ,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,3,2,3,4,2,58,4, ,2,2,2, , , ,2, ,1,1,2, ,99,1,1,1,2,2,2, ,4,2,2,1,1, , ,2
213953,4,2,82214,1,4,6,U,5,2,1,1,2,1,3,2, ,2,1,1,1,1,1,1,2,2, , , , ,1,1,1,2, ,1, ,1,1, ,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,3,3,1,1,3,2,1,4,2,23,7,2,2,3,3, , , ,4, ,2,6,1,1,12, , ,5,2,3,2, ,4,3,3,1,1, , ,2
213962,4.928571428571429,2,82214,1,4,6,U,3,2,9,3,9,4,1,2, ,1,1,1,1,1,1,1,2,2, , , , ,9,1,1,1,2,2, ,1,9, ,1,9,1,1,1,2,1,2,1,1,1,1,3,2,2,9,3,1,2,3,3,2,1,1,2,2,1,3,1,24,3, ,2,1,1, , , ,1, ,2,1,2,2,6, , ,3,2,3,4,2,4,2,2,1,1, , ,2
213990,3.4285714285714284,2,82514,1,3,13,S,4,2,9,3,2,2,3,3, ,3,3,1,3,2,1,1,1,2, , , , ,1,1,1,2, ,2, ,3, , ,9,1,2,2,9,1,1,2,2,2,1,2,2,2,2,2,4,2,2,1,3,1,8,8,1,2,1,3,2,52,3, ,2,2,2, , , ,2, ,1,5,2, ,1, ,1,1,3,1,2, ,2,3,3,1,1, , ,1
214026,1.7857142857142858,2,82314,1,2,39,U,4,1,2,2,3,4,3,3,2, ,1,1,1,1,1,1,1,1,1,9,8, ,2,1,2,1,2,2,2, , , ,2,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,3,2,1,4,3,1,3,1,1,49,4, ,2,2,2, , , ,2, ,1,1,2, ,6, , ,2,6,3,3,9,5,2,1,1,1, , ,2
214031,5.785714285714286,2,82314,1,4,6,U,5,1,2,2,1,1,2,2,9, ,2,1,1,1,3,9,2,2, , , , ,9,1,2,2, ,2,1, , , ,2,1,1,9,1,1,9,1,1,1,1,2,1,1,1,1,3,1,9,1,3,1,2,1,3,2,1,6,1,24,4, ,2,1,1, , , ,1, ,1,6,2, ,13, ,1,4,8,2,1, ,2,2,2,1,1, , ,2
214038,7.857142857142857,2,82514,1,2,39,S,5,2,1,3,2,3,4,3, ,3,2,1,1,1,2,1,2,2, , , , ,1,1,2,1,2,1, ,1,2, ,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,2,2,9,9,1,3,1,2,1,3,2,1,6,2,29,6,2,2,1,1, , , ,1, ,2,1,1,1,1, ,1,2,5,1,3,9,2,7,5,1,1, , ,1
214068,11.071428571428571,2,82314,1,3,12,U,2,1,2,3,2,3,3,4,4, ,3,1,1,1,2,1,1,2, , , , ,1,1,1,1,1,1,2, , , ,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,3,1,2,1,3,1,3,4,2,38,3, ,2,1,1, , , ,1, ,1,6,2, ,2, ,2,6,3,1,3,9,3,3,3,1,1, , ,1
214103,3.357142857142857,2,82414,1,3,24,S,4,1,2,1,1,1,3,1,1, ,1,2,2,1,9,2,1,1,1,1,2, ,1,1,1,1,1,2,2, , , ,1,1,2,9,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,1,3,1,2,1,3,1,4,4,2,73,4, ,2,2,2, , , ,2, ,1,3,2, ,13, ,1,1,6,1,2, ,2,3,2,1,1, , ,1
214104,3.7142857142857144,2,82514,1,2,26,U,3,2,2,1,2,4,4,2, ,4,2,1,2,1,2,1,2,2, , , , ,1,1,1,1,2,1, ,1,1, ,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,3,2,1,6,1,58,8,2,2,1,1, , , ,1, ,1,1,2, ,1, ,2,2,8,1,2, ,5,2,2,1,1, , ,1
214109,10.642857142857142,2,82514,1,1,42,R,1,2,2,2,1,1,4,3, ,2,1,1,1,1,2,1,2,2, , , , ,1,1,1,1,1,1, ,1,1, ,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,3,1,2,1,3,2,1,6,1,19,4, ,1,4,1,3,7, ,3,1, ,6,2, ,1, ,1,3,4,1,2, ,4,3,3,1,1, , ,2
214110,18,2,82314,1,3,22,U,4,2,2,2,1,2,2,1, ,3,2,1,2,1,1,2,2,1, , , , ,1,1,2,1,2,1, ,2, ,1,2,2,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,1,2,1,3,1,2,1,3,2,1,6,2,31,8,2,2,1,1, , , ,1, ,1,1,1, ,2, ,2,2,8,1,1, ,3,4,2,1,1, , ,2
214133,2.7142857142857144,2,82314,1,2,38,R,1,2,1,2,1,2,3,2, ,3,2,1,1,1,9,2,2,2, , , , ,1,1,1,1,2,1, ,1,1, ,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,4,1,2,1,1,1,2,1,3,2,1,6,1,28,8,1,2,1,1, , , ,1, ,1,6,2, ,1, ,1,1,6,1,3,1,3,1, ,1,1, , ,1
214144,4.285714285714286,2,82314,1,1,36,S,3,1,2,1,4,3,3,2,2, ,3,1,1,2,9,1,1,1,1,98, , ,1,1,1,1,1,1,3, , , ,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,3,3,2,1,3,1,66,6,2,2,1,1, , , ,1, ,1,3,2, ,1, ,2,2,5,1,1, ,2,1, ,1,2, , ,1
214208,2.0714285714285716,2,82514,1,2,18,U,5,2,1,2,1,1,2,1, ,1,1,1,1,1,1,2,1,1, , , , ,1,1,1,1,1,1, ,1,1, ,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,2,4,2,2,2,1,1,2,1,3,2,1,6,1,34,8,1,2,3,3, , , ,4, ,2,1,1,1,8, , ,3,10,1,2, ,4,3,2,1,1, , ,1
214214,1,2,82314,2,1,36,U,5,1,1,2,2,3,3,3,2, ,3,1,1,1,2,1,1,1,1,4, , ,1,1,1,1,2,1,2, , , ,1,2,2,2,1,2,1,2,1,1,1,1,2,1,1,2,2,2,1,1,3,1,1,1,2,2,1,4,2,61,3, ,1,5,7, , , ,3,3, ,5,1,1,1, ,1,2,1,1,2, ,2,4,1,1,1, , ,1
214222,9.642857142857142,2,82514,1,3,13,S,5,1,2,2,2,3,4,4,3, ,4,1,1,1,2,1,1,2, , , , ,9,1,2,1,2,1,1, , , ,1,1,1,1,1,2,1,2,1,2,2,2,1,1,9,2,4,2,2,1,3,1,2,4,3,2,2,4,2,18,3, ,2,4,2,1, , ,4, ,1,6,2, ,13, ,9,4,10,1,2, ,3,2,2,1,1, , ,2
214241,11.071428571428571,2,82314,1,1,34,S,5,2,1,3,1,3,1,3, ,4,3,3,1,9,1,2,1,2, , , , ,1,1,1,1,1,1, ,1,2, ,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,2,1,2,3,3,1,8,1,2,1,2,1,41,3, ,2,1,1, , , ,1, ,2,1,1,1,2, ,1,4,7,1,2, ,3,4,2,1,1, , ,1
214244,9.714285714285714,2,82414,1,3,13,S,1,1,2,2,2,3,3,3,3, ,3,1,9,1,9,1,9,1,1,98, , ,9,2,9,9, ,2,2, , , ,2,9,2,9,1,1,1,2,1,2,2,9,9,1,2,2,4,2,2,2,3,2,1,8,8,2,2,1,1,61,1, ,2,1,1, , , ,1, ,1,5,2, ,12, , ,4,2,3,3,9,3,1, ,2,1, , ,2
214250,4.214285714285714,2,82314,1,3,13,S,2,2,2,2,1,4,2,2, ,4,2,1,2,1,1,1,1,1, , , , ,2,1,1,2, ,2, ,1,1, ,1,2,9,2,2,1,9,2,9,1,9,1,2,2,2,2,3,2,2,9,1,1,2,1,9,2,1,5,1,69,3, ,2,1,1, , , ,1, ,1,1,2, ,1, ,1,6,5,1,1, ,1,3,3,2,2, , ,1
214276,23.142857142857142,2,82314,1,1,50,U,2,1,2,2,3,3,4,4,3, ,1,1,1,1,1,1,2,2, , , , ,1,1,1,1,1,1,3, , , ,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,3,1,1,1,3,3,1,4,2,52,6,2,2,1,1, , , ,1, ,1,1,2, ,1, ,2,4,9,1,1, ,2,2,2,1,1, , ,1
214289,26.5,2,82414,1,1,9,R,3,2,2,3,2,2,3,3, ,1,2,1,1,1,1,1,1,2, , , , ,1,1,1,1,1,2, ,2, ,1,1,1,2,9,2,1,1,2,1,2,2,2,2,1,2,1,4,1,2,2,3,2,2,1,3,2,1,5,1,52,3, ,2,1,1, , , ,1, ,1,1,2, ,12, , ,6,6,1,3,9,2,4,3,1,1, , ,1
214311,7.642857142857143,2,82314,1,3,37,R,1,2,1,3,1,3,3,3, ,4,1,1,1,1,1,1,2,1, , , , ,1,1,1,1,1,1, ,1,1, ,1,2,2,2,2,2,2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,2,1,1,1,4,3,1,37,2, ,2,2,2, , , ,2, ,1,3,2, ,1, ,1,2,2,1,2, ,2,2,2,1,2, , ,1
214320,9.928571428571429,2,82514,1,3,12,U,5,2,1,3,1,2,2,1, ,9,1,1,1,3,1,2,1,2, , , , ,1,1,1,1,1,1, ,1,2, ,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,2,1,5,1,28,6,2,2,3,3, , , ,4, ,2,6,2,1,10, , ,4,5,3,3,2,4,3,3,1,1, , ,1
214326,2.5714285714285716,2,82314,1,2,18,S,2,2,1,1,1,1,2,2, ,2,2,1,1,1,2,1,2,2, , , , ,1,1,1,1,2,1, ,3, , ,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,3,1,1,1,3,1,2,1,3,2,1,6,1,47,7,2,2,1,1, , , ,1, ,1,1,1, ,1, ,2,3,9,1,1, ,3,5,3,1,1, , ,1
214364,1.2142857142857142,2,82314,1,1,36,U,5,2,2,2,2,4,3,3, ,4,2,1,1,1,2,1,1,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,3,1,2,1,3,2,1,6,2,44,8,1,1,5,7, , , ,3,1, ,2,2, ,5, , ,4,8,1,2, ,5,2,2,1,1, , ,1
214378,3,2,82314,1,3,13,S,3,2,2,2,3,4,4,3, ,3,2,1,2,1,2,1,1,2, , , , ,2,2,2,1,1,1, ,2, ,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,3,1,2,1,3,2,1,6,2,32,3, ,1,1,1, , , ,3,1, ,1,1, ,1, ,2,1,6,1,1, ,3,4,2,1,1, , ,1
214426,3.7857142857142856,2,82514,2,1,34,S,5,2,9,3,9,3,3,3, ,4,3,1,9,1,9,2,2,2, , , , ,9,9,9,2, ,2, ,1,1, ,9,1,9,9,1,9,2,2,1,2,9,1,2,9,1,2,4,2,1,2,9,1,8,8,3,8,8,2,1,37,3, ,1,4,4, , , ,3,3, ,1,1,2,12, , ,6,4,3,3,9,2,5,2,1,1, , ,2
214433,3.0714285714285716,2,82514,1,3,12,S,4,2,1,2,1,1,2,1, ,1,3,1,1,1,1,2,1,2, , , , ,1,1,1,2, ,1, ,2, ,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,3,2,1,6,1,64,8,1,2,1,1, , , ,1, ,1,3,2, ,1, ,2,4,4,1,2, ,3,1, ,1,1, , ,2
214444,4.285714285714286,2,82314,1,3,51,R,1,2,2,1,1,1,3,1, ,3,2,1,1,1,1,1,2,2, , , , ,1,1,1,2, ,2, ,2, ,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,4,1,2,1,1,1,2,1,1,2,1,5,1,57,8,2,2,1,1, , , ,1, ,1,1,2, ,1, ,1,1,7,1,1, ,1,2,2,1,1, , ,2
214508,8.142857142857142,2,82514,1,3,37,U,3,2,2,1,1,3,2,3, ,2,2,2,1,2,2,1,1,2, , , , ,1,1,1,1,2,2, ,1,2, ,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,2,1,4,2,2,1,2,2,70,3, ,2,2,2, , , ,2, ,1,5,2, ,13, ,1,2,3,1,2, ,5,1, ,2,2, , ,2
214525,2.7142857142857144,2,82314,1,3,13,S,4,1,2,3,2,3,4,4,4, ,1,1,1,1,2,2,2,2, , , , ,1,1,2,1,1,1,2, , , ,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,3,1,2,1,1,1,2,1,3,2,1,6,1,43,4, ,2,2,2, , , ,2, ,1,1,1, ,10, , ,4,6,3,3,2,4,4,2,1,1, , ,1
214562,3.2857142857142856,2,82514,1,3,37,U,3,1,2,3,2,2,2,3,2, ,3,1,2,1,1,2,1,1,1,9,7, ,2,2,2,2, ,1,1, , , ,2,1,1,1,1,1,1,2,1,1,1,9,2,2,9,1,3,1,2,1,1,1,8,8,3,2,1,4,2,70,4, ,2,1,1, , , ,1, ,1,1,2, ,2, ,2,2,6,1,1, ,1,2,2,1,2, , ,1
214571,2.142857142857143,2,82414,1,2,38,R,1,2,2,3,1,4,4,2, ,3,1,1,1,1,1,2,9,2, , , , ,1,1,1,1,1,1, ,1,9, ,1,1,1,2,1,9,9,1,1,2,1,1,2,1,1,9,4,1,2,2,3,1,2,1,3,2,1,6,1,67,6,1,2,1,1, , , ,1, ,1,3,2, ,1, ,2,2,3,1,3,1,3,1, ,1,2, , ,2
214582,4.642857142857143,2,82514,1,1,36,U,5,1,1,3,2,4,3,4,3, ,1,2,9,1,9,1,1,1,1,98, , ,1,1,1,1,9,1,2, , , ,1,2,2,2,2,9,1,2,9,1,1,1,1,2,9,2,4,2,2,1,3,2,1,2,1,8,2,0,1,51,3, ,2,2,2, , , ,2, ,1,2,2, ,13, ,9,2,2,1,3,2,2,2,2,1,2, , ,1
214595,1.5714285714285714,2,82314,1,1,34,S,5,1,1,2,2,2,2,2,2, ,1,2,1,1,1,1,1,2, , , , ,1,1,1,1,1,1,3, , , ,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,3,2,1,1,1,1,2,1,2,2,1,5,1,22,4, ,1,5,7, , , ,3,3, ,6,2,1,12, , ,5,2,1,2, ,5,6,3,1,1, , ,1
214597,2.4285714285714284,2,82414,1,3,37,S,3,2,2,2,1,3,2,3, ,2,1,1,2,1,1,1,1,2, , , , ,1,1,1,1,1,1, ,1,1, ,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,2,2,2,2,1,3,1,2,1,1,1,1,4,1,69,5, ,2,2,2, , , ,2, ,1,1,2, ,1, ,1,3,6,1,2, ,3,2,2,1,1, , ,1
214655,4.285714285714286,2,82314,1,4,8,S,2,1,1,2,1,4,2,3,2, ,1,1,2,1,1,1,1,2, , , , ,2,2,1,1,2,1,3, , , ,2,9,2,1,2,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,3,3,2,1,5,2,18,3, ,2,1,1, , , ,1, ,1,6,2, ,3, ,2,2,8,1,1, ,2,7,4,1,1, , ,1
214661,11.642857142857142,2,82514,1,3,37,U,3,1,2,3,2,3,2,2,2, ,1,1,1,1,1,1,2,2, , , , ,9,1,2,1,2,2,2, , , ,1,2,2,2,1,1,1,1,1,1,2,2,2,2,9,2,2,2,1,1,3,1,2,1,3,2,1,6,1,56,3, ,2,2,2, , , ,2, ,1,5,2, ,1, ,1,2,3,1,1, ,2,2,2,1,1, , ,1
214677,8.428571428571429,2,82314,1,3,24,S,2,1,2,3,2,3,3,3,3, ,2,2,2,1,2,1,1,1,1,98, , ,1,1,1,1,1,1,2, , , ,1,2,2,1,1,1,2,2,2,1,2,2,1,2,1,2,3,2,2,9,3,2,2,8,1,1,1,2,2,53,5, ,1,5,7, , , ,3,3, ,1,2,1,2, ,2,4,9,1,2, ,1,3,3,1,1, , ,1
214711,2.9285714285714284,2,82314,1,3,1,U,2,1,2,4,2,3,3,4,4, ,1,1,1,1,1,1,9,2, , , , ,1,1,1,1,1,1,1, , , ,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,4,1,2,2,3,2,2,1,3,2,1,5,1,23,6,1,2,1,1, , , ,1, ,1,6,2, ,9, , ,6,5,1,2, ,3,1, ,1,1, , ,2
214725,1.5714285714285714,2,82414,1,2,39,S,4,1,1,2,2,2,4,2,2, ,2,1,2,1,1,1,1,2, , , , ,1,1,1,1,1,1,2, , , ,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,3,1,1,1,1,3,1,3,2,60,6,1,1,3,3, , , ,3,3, ,1,2,1,2, ,2,2,5,1,2, ,4,2,2,1,2, , ,1
214740,12.071428571428571,2,82314,1,3,12,U,3,2,1,2,1,3,2,9, ,9,4,1,1,1,1,2,1,2, , , , ,1,1,1,1,9,9, ,1,1, ,9,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,4,9,2,2,3,3,1,1,3,2,3,3,1,30,4, ,2,1,1, , , ,1, ,1,6,2, ,12, , ,4,10,2,3,9,4,3,3,1,1, , ,2
214775,1.3571428571428572,2,82314,1,2,55,S,3,2,2,3,3,3,2,3, ,1,3,1,2,1,2,1,1,2, , , , ,2,2,1,2, ,9, ,1,1, ,9,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,4,2,2,2,1,1,2,8,3,2,8,4,2,83,4, ,2,1,1, , , ,1, ,1,3,2, ,12, , ,5,1,1,3,2,3,1, ,1,2, , ,1
214778,4.5,2,82414,1,2,39,S,5,1,9,3,2,4,3,3,2, ,4,1,2,1,2,1,9,2, , , , ,2,2,1,2, ,1,2, , , ,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,3,2,2,1,3,3,2,1,3,2,1,5,1,18,3, ,2,1,1, , , ,1, ,1,6,2, ,6, , ,2,10,1,2, ,3,8,4,1,1, , ,1
